no,name,date,how_old,fuel,length,person,hp,sil,tok,method,auto_stick,dom_for,new_price,old_price
2183,현대 싼타페CM 2.2 VGT 스타일 팩 2WD,07/07,2007.0,디젤,22만km,,153.0,4.0,35.0,FF,,국산,2535.0,250.0
2184,르노삼성 뉴 SM5 LE,06/03,2006.0,가솔린,11만km,,140.0,4.0,18.8,FF,,국산,2220.0,470.0
2185,현대 그랜져HG 300 프리미엄,13/10(14년형),2014.0,가솔린,5만km,,270.0,6.0,31.5,FF,,국산,3273.0,1920.0
2186,현대 제네시스 쿠페  380 GT R,09/04,2009.0,가솔린,11만km,,,,,,수동,국산,3392.0,1290.0
2187,현대 벨로스터 익스트림,11/05(12년형),2012.0,가솔린,8만km,,140.0,4.0,17.0,FF,,국산,2095.0,1050.0
2188,현대 아반떼HD 1.6 VVT S16 럭셔리,06/11(07년형),2007.0,가솔린,12만km,,121.0,4.0,15.9,FF,,국산,1365.0,330.0
2189,현대 i30 1.6 VGT 럭셔리,08/11(09년형),2009.0,디젤,17만km,5.0,117.0,4.0,26.5,FF,수동,국산,1803.0,459.0
2190,기아 모하비 QV300 2WD 고급형,09/04,2009.0,디젤,20만km,,250.0,6.0,55.1,FR,,국산,3800.0,1690.0
2191,제네시스 EQ900 3.3 T-GDi AWD 프리미엄 럭셔리,16/02,2016.0,가솔린,3만km,,370.0,6.0,52.0,AWD,,국산,9130.0,7350.0
2192,기아 더 프레스티지 K7 3.0 GDI 노블레스,11/03(12년형),2012.0,가솔린,7만km,,270.0,6.0,31.6,FF,,국산,3870.0,1100.0
2193,쌍용 뉴카이런 2.0 LV6 7인승 4WD,09/05,2009.0,디젤,14만km,,148.0,4.0,33.8,4WD,,국산,2760.0,590.0
2194,기아 스포티지 4세대 1.7 디젤 2WD 노블레스,15/11(16년형),2016.0,디젤,6만km,,141.0,4.0,34.7,FF,,국산,2449.0,1999.0
2195,기아 더 뉴 스포티지R 2.0 T-GDI 트렌디,14/11(15년형),2015.0,가솔린,7만km,,261.0,4.0,37.2,FF,,국산,2370.0,1650.0
2196,쌍용 티볼리 1.6 가솔린 2WD LX,16/09(17년형),2017.0,가솔린,640km,,126.0,4.0,16.0,FF,,국산,2221.0,1530.0
2197,기아 레이 1.0 터보 프레스티지,14/07(15년형),2015.0,가솔린,5만km,,106.0,3.0,14.0,FF,,국산,1594.0,995.0
2198,기아 그랜드카니발 R GLX R스페셜,10/11,2010.0,디젤,12만km,,197.0,,44.5,FF,,국산,2915.0,982.0
2199,기아 올 뉴 K7 3.0 LPi 럭셔리,17/04,2017.0,LPG,13만km,,235.0,,28.6,FF,,국산,,1490.0
2200,현대 싼타페DM 2.2 VGT 4WD 스마트,13/02,2013.0,디젤,11만km,,200.0,,44.5,4WD,,국산,,1400.0
2201,현대 포터Ⅱ 파워게이트,15/06(16년형),2016.0,디젤,12만km,,,,,FR,,국산,,1050.0
2202,쉐보레 올 뉴 말리부 2.0 터보 LTZ 프리미엄,16/10(17년형),2017.0,가솔린,3만km,,253.0,4.0,36.0,FF,,국산,3308.0,1580.0
2203,현대 아반떼MD M16 GDi 프리미어,12/08,2012.0,가솔린,8만km,,140.0,,17.0,FF,,국산,1810.0,450.0
2204,기아 K5 2.0 LPi 프레스티지,11/08(12년형),2012.0,LPG,9만km,,144.0,,19.3,FF,,국산,,850.0
2205,기아 봉고3 캠핑카,19/00,2019.0,디젤,890km,,133.0,,26.5,FR,,국산,,4190.0
2206,기아 올 뉴 카렌스 2.0 LPI 노블레스,13/07(14년형),2014.0,LPG,10만km,,154.0,4.0,19.8,FF,,국산,2395.0,1150.0
2207,현대 YF쏘나타 2.0 Y20 프리미어 고급형,11/08(12년형),2012.0,가솔린,8만km,,165.0,4.0,20.2,FF,,국산,2490.0,1560.0
2208,르노삼성 SM7 뉴 아트 LE23,11/05,2011.0,가솔린,7만km,,170.0,6.0,23.0,FF,,국산,3080.0,1490.0
2209,기아 스팅어 3.3 T-GDi GT,17/05(18년형),2018.0,가솔린,3만km,,370.0,6.0,52.0,FR,,국산,4880.0,3990.0
2210,기아 모닝 LX 고급형,06/07,2006.0,가솔린,9만km,,72.0,,9.2,FF,,국산,1006.0,230.0
2211,기아 뉴 카니발 R 리무진 GLX 디젤,12/07,2012.0,디젤,14만km,,197.0,,44.5,FF,,국산,2966.0,1300.0
2212,현대 제네시스 BH330 럭셔리 프라임팩,08/05,2008.0,가솔린,18만km,,262.0,6.0,32.1,FR,,국산,4898.0,1290.0
2213,현대 i30 1.6 VVT 럭셔리,08/11(09년형),2009.0,가솔린,9만km,,124.0,4.0,15.9,FF,,국산,1482.0,550.0
2214,현대 제네시스 BH330 럭셔리,12/06,2012.0,가솔린,7만km,,300.0,6.0,35.5,FR,,국산,4940.0,1490.0
2215,기아 레이 1.0 가솔린 럭셔리,14/07(15년형),2015.0,가솔린,4만km,,78.0,3.0,9.6,FF,,국산,1426.0,790.0
2216,쌍용 코란도 스포츠 CX5 2WD 패션,13/05(14년형),2014.0,디젤,10만km,,155.0,,36.7,FR,,국산,,1150.0
2217,현대 뉴 에쿠스 VS 460 프레스티지,10/01,2010.0,가솔린,16만km,,366.0,8.0,44.8,FR,,국산,10900.0,1750.0
2218,기아 봉고3 워크스루밴,13/03,2013.0,디젤,3만km,,126.0,,25.5,,,국산,,2100.0
2219,기아 봉고3 1.2톤 초장축 표준캡,16/04,2016.0,디젤,1만km,3.0,,,,,수동,국산,,1500.0
2220,현대 제네시스 쿠페 200 터보 P,10/01,2010.0,가솔린,9만km,,210.0,4.0,30.5,FR,,국산,2641.0,930.0
2221,현대 그랜져HG 300 LPG 모던,14/08(15년형),2015.0,LPG,10만km,,235.0,,28.6,FF,,국산,,1199.0
2222,현대 LF쏘나타 2.0 CVVL 스마트,14/12(15년형),2015.0,가솔린,11만km,,168.0,4.0,20.5,FF,,국산,2545.0,1380.0
2223,기아 올 뉴 프라이드 1.6 GDI 세단 럭셔리,12/11(13년형),2013.0,가솔린,11만km,,140.0,4.0,16.9,FF,,국산,1528.0,550.0
2224,기아 K5 2.0 터보 노블레스,11/11(12년형),2012.0,가솔린,10만km,,271.0,4.0,37.1,FF,,국산,2945.0,1390.0
2225,현대 i30 1.6 VVT 프리미어,08/07,2008.0,가솔린,10만km,,121.0,4.0,15.7,FF,,국산,1685.0,720.0
2226,현대 포니2 픽업,89/04,1989.0,가솔린,9만km,2.0,,,12.5,FR,수동,국산,227.0,790.0
2227,현대 더 뉴 아반떼 1.6 GDi 스마트,14/10(15년형),2015.0,가솔린,2만km,,140.0,4.0,16.9,FF,,국산,1749.0,1190.0
2228,현대 벨로스터 터보 D 스펙,13/04(14년형),2014.0,가솔린,11만km,,204.0,4.0,26.9,FF,,국산,2130.0,1090.0
2229,현대 포터 초장축 일반캡 탑차,02/04,2002.0,디젤,19만km,,,,,FR,수동,국산,,299.0
2230,현대 포터Ⅱ 캠핑카,15/12(16년형),2016.0,디젤,5천km,,133.0,,,FR,,국산,,2450.0
2231,현대 싼타페DM 2.2 VGT 4WD 프리미엄,14/01,2014.0,디젤,7만km,,,4.0,,4WD,,국산,3328.0,1980.0
2232,현대 LF쏘나타 1.7 e-VGT 스마트,15/11(16년형),2016.0,디젤,12만km,,141.0,4.0,34.7,FF,,국산,2729.0,1370.0
2233,현대 벨로스터 익스트림 터보,12/07(13년형),2013.0,가솔린,12만km,,,,,,수동,국산,2195.0,590.0
2234,현대 그랜져HG 240 모던,16/01,2016.0,가솔린,2만km,,190.0,4.0,25.5,FF,,국산,2988.0,2170.0
2235,현대 뉴 에쿠스 VS 380 프레스티지,14/08(15년형),2015.0,가솔린,11만km,,334.0,6.0,40.3,FR,,국산,10347.0,3899.0
2236,기아 레이 1.0 가솔린 럭셔리,13/09(14년형),2014.0,가솔린,6만km,,78.0,3.0,9.6,FF,,국산,1406.0,640.0
2237,기아 스팅어 3.3 T-GDi AWD GT,17/08(18년형),2018.0,가솔린,1만km,,370.0,,52.0,AWD,,국산,5110.0,4220.0
2238,현대 제네시스 쿠페 200 터보 R,09/02,2009.0,가솔린,17만km,,210.0,4.0,30.5,FR,,국산,2942.0,490.0
2239,GM대우 라세티 프리미어 CDX 일반형,10/07,2010.0,가솔린,8만km,,114.0,4.0,15.5,FF,,국산,1662.0,799.0
2240,르노삼성 SM7 뉴 아트 LE23 ,08/09,2008.0,가솔린,10만km,,170.0,6.0,23.0,FF,,국산,3100.0,1280.0
2241,현대 아반떼AD 1.6 T-GDi 스포츠 7 DCT,17/02,2017.0,가솔린,8만km,,204.0,4.0,26.9,FF,,국산,2160.0,1550.0
2242,기아 스포티지R 2.0 디젤 2WD TLX 프리미엄,13/05,2013.0,디젤,6만km,,184.0,4.0,40.0,FF,,국산,2625.0,1800.0
2243,기아 올 뉴 카니발 2.2 디젤 9인승 럭셔리,15/05(16년형),2016.0,디젤,11만km,,202.0,4.0,45.0,FF,,국산,2990.0,1790.0
2244,기아 오피러스 프리미엄 GH270 스페셜 럭셔리,10/09,2010.0,가솔린,11만km,,195.0,6.0,25.6,FF,,국산,3927.0,530.0
2245,현대 클릭 1.5 DOHC w 슈퍼형,04/08(05년형),2005.0,가솔린,10만km,,100.0,4.0,13.6,FF,,국산,978.0,220.0
2246,현대 제네시스 쿠페 200 터보 P,08/12(09년형),2009.0,가솔린,8만km,,210.0,4.0,30.5,FR,,국산,2641.0,1190.0
2247,기아 뉴모닝 LX 기본형 블랙프리미엄,09/02,2009.0,가솔린,15만km,,64.0,4.0,8.8,FF,,국산,799.0,160.0
2248,기아 더 뉴 K5 2.0 LPi 디럭스,14/01,2014.0,LPG,7만km,,155.0,,19.8,FF,,국산,,1050.0
2249,현대 뉴 코티나 세단,72/05,1972.0,가솔린,58만km,5.0,78.0,,,FR,수동,국산,,2000.0
2250,쌍용 코란도 스포츠 CX5 2WD 패션,13/11(14년형),2014.0,디젤,4만km,,155.0,,36.7,FR,,국산,,1440.0
2251,현대 제네시스 BH330 럭셔리,10/01,2010.0,가솔린,11만km,,262.0,6.0,32.1,FR,,국산,4724.0,1150.0
2252,현대 제네시스 쿠페 200 터보 R,08/11(09년형),2009.0,가솔린,13만km,,210.0,4.0,30.5,FR,,국산,2942.0,800.0
2253,현대 더 럭셔리 그랜져 Q270 럭셔리 스마트팩,10/01,2010.0,가솔린,11만km,,195.0,6.0,25.5,FF,,국산,3387.0,1050.0
2254,GM대우 뉴 다마스 코치 5인승 슈퍼 투톤컬러팩,12/05,2012.0,LPG,4만km,5.0,43.0,4.0,6.7,FF,수동,국산,805.0,1000.0
2255,기아 올 뉴 카니발 2.2 디젤 9인승 프레스티지,14/08(15년형),2015.0,디젤,8만km,,202.0,4.0,45.0,FF,,국산,3270.0,2350.0
2256,기아 레이 1.0 밴 기본형,14/03,2014.0,가솔린,6만km,,78.0,3.0,9.6,FF,,국산,,550.0
2257,르노삼성 뉴SM5 플래티넘 LPLi 택시/렌터카 고급형,14/02,2014.0,LPG,7만km,,,,,,,국산,,699.0
2258,기아 모하비 KV300 4WD 최고급형,10/02,2010.0,디젤,12만km,,260.0,6.0,56.0,4WD,,국산,4511.0,2350.0
2259,현대 제네시스 쿠페 380 GT P,09/05(10년형),2010.0,가솔린,7만km,,303.0,6.0,36.8,FR,,국산,3042.0,990.0
2260,GM대우 레스타 단축 캠핑카,15/10,2015.0,디젤,2만km,,,,,,,국산,,7500.0
2261,현대 그랜져IG 2.4 GDI 프리미엄 스페셜,18/07(19년형),2019.0,가솔린,1만km,,190.0,4.0,24.6,FF,,국산,3400.0,3390.0
2262,현대 뉴 에쿠스 VS 380 프라임,12/03,2012.0,가솔린,11만km,,334.0,6.0,40.3,FR,,국산,7534.0,2000.0
2263,현대 뉴 투싼ix 2.0 디젤 2WD 프리미엄,13/10(14년형),2014.0,디젤,7만km,,184.0,4.0,40.0,FF,,국산,2750.0,1649.0
2264,현대 NF쏘나타 N20 프리미어 고급형,05/02,2005.0,가솔린,13만km,,144.0,4.0,23.0,FF,,국산,2120.0,349.0
2265,현대 싼타페DM 2.0 VGT 4WD 익스클루시브 스페셜,13/06(14년형),2014.0,디젤,11만km,,184.0,4.0,41.0,4WD,,국산,3528.0,1530.0
2266,기아 봉고3 1.2톤 킹캡 초장축 노블레스,15/02,2015.0,디젤,9만km,,,,,,수동,국산,,1070.0
2267,기아 올 뉴 모닝 1.0 가솔린 디럭스,14/06(15년형),2015.0,가솔린,7만km,,,3.0,,FF,,국산,1070.0,540.0
2268,쌍용 코란도 스포츠 CX7 4WD 패션,14/10(15년형),2015.0,디젤,11만km,,155.0,,36.7,4WD,,국산,,1050.0
2269,제네시스 EQ900 3.8 GDi AWD 프리미엄 럭셔리,17/01,2017.0,가솔린,3만km,,315.0,6.0,40.5,AWD,,국산,8933.0,5450.0
2270,밴텍 라쿤팝 4WD,14/04(15년형),2015.0,디젤,3만km,,174.0,,41.0,,,국산,,3990.0
2271,현대 제네시스 BH380 로얄 VIP 팩,08/04,2008.0,가솔린,27만km,,290.0,6.0,36.5,FR,,국산,6021.0,1290.0
2272,기아 더 뉴 K9 3.8 GDI 이그제큐티브,17/04,2017.0,가솔린,2만km,,334.0,6.0,40.3,FR,,국산,5680.0,3099.0
2273,기아 스포티지R 2.0 디젤 2WD TLX 프리미엄,11/09(12년형),2012.0,디젤,9만km,,184.0,4.0,40.0,FF,,국산,2615.0,1590.0
2274,쌍용 액티언 스포츠 AX5 2WD 유스,06/11(07년형),2007.0,디젤,8만km,,145.0,,31.6,FR,,국산,2096.0,300.0
2275,기아 그랜드카니발 프레지던트 11인승,10/11,2010.0,디젤,18만km,,192.0,,36.5,FF,,국산,,1350.0
2276,현대 제네시스 BH330 럭셔리 VIP팩,10/06(11년형),2011.0,가솔린,12만km,,262.0,6.0,32.1,FR,,국산,5203.0,1990.0
2277,기아 올 뉴 모닝 밴 기본형,13/08,2013.0,가솔린,3만km,,82.0,,9.6,FF,,국산,,390.0
2278,현대 아반떼AD 1.6 T-GDi 스포츠 M/T,17/01,2017.0,가솔린,7만km,5.0,204.0,4.0,26.9,FF,수동,국산,1965.0,1150.0
2279,현대 그랜드스타렉스 WAGON 12인승 CVX 디럭스,13/12(14년형),2014.0,디젤,7만km,,175.0,,46.0,FR,,국산,,1498.0
2280,기아 올 뉴 카니발 2.2 디젤 9인승 프레스티지,15/01,2015.0,디젤,3만km,,202.0,4.0,45.0,FF,,국산,3270.0,2930.0
2281,현대 i30 PD 1.6 T-GDi 스포츠 프리미엄,16/10(17년형),2017.0,가솔린,2만km,,204.0,4.0,26.9,FF,,국산,2470.0,2190.0
2282,현대 제네시스 쿠페 200 터보 D,09/12(10년형),2010.0,가솔린,13만km,,210.0,4.0,30.5,FR,,국산,2320.0,990.0
2283,기아 더 뉴 K7 3.0 LPi 프레스티지,13/01,2013.0,LPG,16만km,,,,,,,국산,,1182.0
2284,현대 뉴스타렉스 점보 터보인터쿨러 12인승 2WD GX 일반형,05/08(06년형),2006.0,디젤,10만km,12.0,103.0,,24.0,FR,수동,국산,,499.0
2285,쌍용 코란도 스포츠 CX5 2WD 클럽,15/01,2015.0,디젤,3만km,,155.0,,36.7,FR,,국산,,1590.0
2286,현대 엑센트 1.4 VVT 모던,13/11(14년형),2014.0,가솔린,8만km,,100.0,4.0,13.6,FF,,국산,1429.0,799.0
2287,현대 아반떼 LPi 하이브리드 1.6 HDE Ⅱ 기본형,09/10(10년형),2010.0,LPG+전기,17만km,,114.0,4.0,15.1,FF,,국산,2364.0,480.0
2288,현대 뉴 에쿠스 VS 380 프레스티지,11/09(12년형),2012.0,가솔린,18만km,,334.0,6.0,40.3,FR,,국산,8590.0,1750.0
2289,쌍용 액티언 CX5 4WD 최고급형,08/10(09년형),2009.0,디젤,5만km,,145.0,4.0,31.6,4WD,,국산,2261.0,499.0
2290,르노삼성 SM5 뉴 임프레션 LE,08/04,2008.0,가솔린,16만km,,143.0,4.0,20.0,FF,,국산,2390.0,380.0
2291,현대 쏠라티 캠핑카,17/09(18년형),2018.0,디젤,1만km,,,,,,,국산,,8550.0
2292,현대 에쿠스 JS 380 럭셔리 VIP,07/08,2007.0,가솔린,32만km,,252.0,6.0,35.0,FF,,국산,5890.0,370.0
2293,현대 그랜드스타렉스 VAN 3인승 CVX 디럭스,15/05(16년형),2016.0,디젤,14만km,3.0,174.0,,41.0,FR,수동,국산,1939.0,1088.0
2294,쌍용 티볼리 1.6 가솔린 2WD LX 최고급형,15/03,2015.0,가솔린,6만km,,126.0,4.0,16.0,FF,,국산,2347.0,980.0
2295,현대 제네시스 BH330 프리미엄 다이내믹 에디션,13/04,2013.0,가솔린,13만km,,300.0,6.0,35.5,FR,,국산,5126.0,1390.0
2296,기아 K7 VG350 노블레스 프리미엄,10/05(11년형),2011.0,가솔린,19만km,,290.0,6.0,34.5,FF,,국산,4135.0,699.0
2297,현대 제네시스 BH330 프리미엄 다이내믹 에디션,13/09(14년형),2014.0,가솔린,8만km,,300.0,6.0,35.5,FR,,국산,5126.0,2250.0
2298,현대 제네시스 쿠페 200 터보 P,08/11(09년형),2009.0,가솔린,13만km,,210.0,4.0,30.5,FR,,국산,2641.0,780.0
2299,현대 제네시스 쿠페 200 터보 R,08/10(09년형),2009.0,가솔린,14만km,4.0,210.0,4.0,30.5,FR,수동,국산,2942.0,830.0
2300,현대 뉴 에쿠스 VL 500 프레스티지,10/01,2010.0,가솔린,7만km,,400.0,8.0,51.0,FR,,국산,14600.0,2580.0
2301,현대 싼타페 2.0 골드 디젤 2WD 고급형,02/02,2002.0,디젤,24만km,,126.0,,29.5,FF,,국산,2209.0,440.0
2302,현대 제네시스 쿠페 200 터보 P,08/11(09년형),2009.0,가솔린,10만km,,210.0,4.0,30.5,FR,,국산,2641.0,870.0
2303,쉐보레 카마로 3.6 V6,12/01(11년형),2011.0,가솔린,8만km,,312.0,6.0,38.5,FR,,국산,4700.0,970.0
2304,현대 올 뉴 마이티 3.5톤 슈퍼캡 장축고상,17/03,2017.0,디젤,8만km,,,,,,수동,국산,,3900.0
2305,세정 이동판매차,07/02(06년형),2006.0,LPG,3만km,,38.0,,6.3,,수동,국산,,1100.0
2306,현대 뉴 에쿠스 VS 380 프라임 VIP팩,10/12(11년형),2011.0,가솔린,12만km,,290.0,6.0,36.5,FR,,국산,7980.0,2300.0
2307,기아 더 뉴 스포티지R 2.0 디젤 2WD 프레스티지,14/03,2014.0,디젤,11만km,,184.0,4.0,41.0,FF,,국산,2565.0,1290.0
2308,현대 뉴 에쿠스 VS 380 모던,14/04(15년형),2015.0,가솔린,13만km,,334.0,6.0,40.3,FR,,국산,6783.0,2490.0
2309,현대 그랜져HG 하이브리드 2.4 HEV 프리미엄,15/12(16년형),2016.0,가솔린,9만km,,199.0,4.0,26.7,FF,,국산,3709.0,1950.0
2310,르노삼성 뉴 SM5 LPLi,05/12,2005.0,LPG,12만km,,,,,FF,,국산,,230.0
2311,쉐보레 크루즈 2.0 LTZ 플러스,11/12(12년형),2012.0,디젤,10만km,,163.0,4.0,36.7,FF,,국산,2251.0,530.0
2312,기아 레이 1.0 터보 프레스티지,13/04,2013.0,가솔린,12만km,,106.0,3.0,14.0,FF,,국산,1574.0,5000.0
2313,현대 YF쏘나타 2.0 Y20 프리미어 최고급형,10/12(11년형),2011.0,가솔린,11만km,,165.0,4.0,20.2,FF,,국산,2580.0,660.0
2314,쌍용 뉴코란도 230SL 디젤 고급형,03/01,2003.0,디젤,17만km,,101.0,4.0,21.5,4WD,,국산,1832.0,150.0
2315,쉐보레 더 넥스트 스파크 1.0 LTZ,17/10(18년형),2018.0,가솔린,1만km,,75.0,4.0,9.7,FF,,국산,1454.0,950.0
2316,현대 그랜저 뉴 럭셔리 Q270 LPi 장애인용,08/05(09년형),2009.0,LPG,13만km,,165.0,,25.0,FF,,국산,2496.0,1190.0
2317,쉐보레 스파크 LT,11/04(12년형),2012.0,가솔린,6만km,,70.0,4.0,9.4,FF,,국산,1143.0,420.0
2318,GM대우 라세티 프리미어 디젤 CDX 일반형,10/01,2010.0,디젤,15만km,,150.0,4.0,32.7,FF,,국산,1958.0,330.0
2319,현대 갤로퍼 숏바디 인터쿨러 엑시드 5인승,93/12,1993.0,디젤,42만km,6.0,85.0,4.0,20.0,4WD,수동,국산,1579.0,720.0
2320,기아 올 뉴 K7 3.3 GDi 노블레스 스페셜,16/03,2016.0,가솔린,8만km,,290.0,6.0,35.0,FF,,국산,3920.0,1990.0
2321,현대 베라크루즈 4WD 300VXL 프리미엄,10/10(11년형),2011.0,디젤,10만km,,245.0,6.0,46.0,4WD,,국산,4564.0,2150.0
2322,GM대우 윈스톰 LT 7인승 2WD 익스트림,07/10(08년형),2008.0,디젤,11만km,,150.0,4.0,32.6,FF,,국산,2617.0,890.0
2323,쌍용 뉴체어맨 CM500S 트라이엄,06/12(07년형),2007.0,가솔린,14만km,,197.0,6.0,27.6,FR,,국산,4214.0,200.0
2324,기아 그랜드카니발 R GLX 프리미엄,13/03,2013.0,디젤,10만km,,197.0,,44.5,FF,,국산,,1590.0
2325,르노삼성 SM7 뉴 아트 LE23,08/03,2008.0,가솔린,16만km,,170.0,6.0,23.0,FF,,국산,3100.0,470.0
2326,홍성 캠핑 트레일러,18/07(17년형),2017.0,기타,등록,,,,,,수동,국산,,1750.0
2327,현대 벨로스터 터보 D 스펙,14/02,2014.0,가솔린,7만km,4.0,204.0,4.0,26.9,FF,수동,국산,2130.0,890.0
2328,현대 제네시스 쿠페 200 터보 P,08/12(09년형),2009.0,가솔린,9만km,,210.0,4.0,30.5,FR,,국산,2641.0,1050.0
2329,르노삼성 뉴SM5 플래티넘 LPLi 택시/렌터카 최고급형,14/05,2014.0,LPG,7만km,,,,,FF,,국산,,770.0
2330,기아 K3 1.6 디젤 노블레스,15/06,2015.0,디젤,2만km,,128.0,4.0,26.5,FF,,국산,2195.0,1650.0
2331,르노삼성 뉴SM5 플래티넘 LE,14/03,2014.0,가솔린,4만km,,141.0,4.0,19.8,FF,,국산,2670.0,870.0
2332,현대 제네시스 쿠페 200 터보 P,09/06(10년형),2010.0,가솔린,10만km,4.0,210.0,4.0,30.5,FR,수동,국산,2641.0,840.0
2333,현대 더 뉴 i30 1.6 VGT 유니크,15/07(16년형),2016.0,디젤,7천km,,136.0,4.0,30.6,FF,,국산,2071.0,1630.0
2334,현대 벨로스터 익스트림,11/07(12년형),2012.0,가솔린,16만km,,140.0,4.0,17.0,FF,,국산,2095.0,830.0
2335,현대 그랜져TG Q270 LPI 모범형 패키지 2,06/01,2006.0,LPG,20만km,,165.0,,25.0,FF,,국산,2420.0,750.0
2336,쌍용 뉴코란도 230SL 디젤 최고급형,02/05,2002.0,디젤,19만km,,101.0,4.0,21.5,4WD,,국산,1875.0,150.0
2337,기아 스포티지 4세대 2.0 디젤 2WD 노블레스 스페셜,17/07(18년형),2018.0,디젤,5만km,,186.0,4.0,41.0,FF,,국산,2935.0,2090.0
2338,현대 싼타페 더스타일 2.0 e-VGT MLX 2WD 럭셔리,09/09(10년형),2010.0,디젤,8만km,,,,,,,국산,,1280.0
2339,현대 그랜져IG 3.0 GDI 익스클루시브 스페셜,16/12(17년형),2017.0,가솔린,10만km,,266.0,6.0,31.4,FF,,국산,3870.0,1990.0
2340,현대 투싼 2.0 CRDi 디젤 MX 2WD 최고급형,05/08(06년형),2006.0,디젤,18만km,,115.0,4.0,26.0,FF,,국산,1860.0,380.0
2341,GM대우 윈스톰 LT 7인승 2WD 고급형,06/11(07년형),2007.0,디젤,13만km,,145.0,4.0,31.6,FF,,국산,2539.0,420.0
2342,기아 K5 구조변경 디럭스,12/05(13년형),2013.0,가솔린,15만km,,,,,,,국산,,600.0
2343,제네시스 EQ900 5.0 GDi AWD 프레스티지,16/04,2016.0,가솔린,3만km,,425.0,8.0,53.0,AWD,,국산,11490.0,5899.0
2344,현대 제네시스 쿠페 380 GT R,09/02,2009.0,가솔린,14만km,,,,,,수동,국산,3392.0,1090.0
2345,현대 그랜져HG 300 LPG 프리미엄,13/05(14년형),2014.0,LPG,12만km,,235.0,,28.6,FF,,국산,,980.0
2346,현대 e-카운티 캠핑카 ,05/04,2005.0,디젤,20만km,,170.0,,62.0,,수동,국산,,3450.0
2347,현대 뉴 제네시스 G330 프리미엄 AWD,15/12(16년형),2016.0,가솔린,18만km,,282.0,6.0,35.4,AWD,,국산,5401.0,1890.0
2348,현대 아반떼AD 스포츠 1.6 T-GDi 7 DCT,17/01,2017.0,가솔린,2만km,,204.0,4.0,26.9,FF,,국산,2160.0,1750.0
2349,기아 올 뉴 K7 2.4 GDi 리미티드,17/04,2017.0,가솔린,2만km,,190.0,4.0,24.6,FF,,국산,3290.0,2890.0
2350,현대 아반떼AD 스포츠 1.6 T-GDi M/T,17/12(18년형),2018.0,가솔린,4만km,5.0,204.0,4.0,26.9,FF,수동,국산,1965.0,1290.0
2351,GM대우 라세티 프리미어 디젤 SX 고급형,10/04,2010.0,디젤,13만km,5.0,163.0,4.0,36.7,FF,수동,국산,1937.0,590.0
2352,쉐보레 스파크 LPGi L,13/02,2013.0,LPG,13만km,,65.0,4.0,9.3,FF,,국산,1030.0,328.0
2353,제네시스 G80 3.8 GDi AWD 프레스티지,17/07(18년형),2018.0,가솔린,9천km,,315.0,6.0,40.5,AWD,,국산,6170.0,5550.0
2354,현대 갤로퍼 롱바디 V6 골드 롱바디,94/01,1994.0,가솔린,13만km,6.0,161.0,6.0,24.5,4WD,수동,국산,2367.0,1800.0
2355,기아 K7 VG270 럭셔리 프리미엄,10/12(11년형),2011.0,가솔린,17만km,,200.0,6.0,26.0,FF,,국산,3590.0,1050.0
2356,GM대우 BH 120,06/12(07년형),2007.0,디젤,20만km,,,,,,수동,국산,,3790.0
2357,르노삼성 SM7 VQ23 LE,04/12(05년형),2005.0,가솔린,20만km,,170.0,6.0,23.0,FF,,국산,2730.0,490.0
2358,현대 싼타페 더 프라임 2.2 디젤 2WD 1 밀리언 얼티밋,17/03(18년형),2018.0,디젤,2만km,,202.0,4.0,45.0,FF,,국산,3760.0,2600.0
2359,현대 뉴 제네시스 G330 모던,15/04(16년형),2016.0,가솔린,11만km,,282.0,6.0,35.4,FR,,국산,4650.0,1930.0
2360,르노삼성 QM5 가솔린 2WD LE25 시티,09/05,2009.0,가솔린,16만km,,171.0,4.0,23.0,FF,,국산,2288.0,250.0
2361,GM대우 뉴 다마스 코치 5인승 슈퍼,11/03(12년형),2012.0,LPG,12만km,5.0,43.0,4.0,6.7,FF,수동,국산,930.0,500.0
2362,현대 제네시스 쿠페 200 터보 P,09/08(10년형),2010.0,가솔린,13만km,,210.0,4.0,30.5,FR,,국산,2641.0,790.0
2363,기아 더 뉴 쏘렌토 2.2 디젤 2WD 노블레스 스페셜,17/10(18년형),2018.0,디젤,2만km,,202.0,4.0,45.0,FF,,국산,3425.0,3100.0
2364,쌍용 체어맨 CM 600L 리무진,04/03,2004.0,가솔린,24만km,,220.0,6.0,32.0,FR,,국산,5354.0,370.0
2365,현대 싼타페CM 2.2 VGT CLX 2WD 고급형,07/07,2007.0,디젤,20만km,,172.0,,34.0,FF,,국산,,399.0
2366,현대 그랜져TG Q270 디럭스,05/10(06년형),2006.0,가솔린,26만km,,195.0,6.0,25.6,FF,,국산,2771.0,330.0
2367,쌍용 체어맨W CW700 VVIP,08/11(09년형),2009.0,가솔린,21만km,,250.0,6.0,35.0,FR,,국산,7270.0,800.0
2368,쌍용 체어맨H 600S 최고급형,08/08,2008.0,가솔린,23만km,,220.0,6.0,31.0,FR,,국산,4044.0,450.0
2369,기아 K5 2.0 럭셔리,11/10(12년형),2012.0,가솔린,7만km,,165.0,4.0,20.2,FF,,국산,2500.0,1.0
2370,현대 싼타페CM 2.2 VGT MLX 2WD 고급형,07/03,2007.0,디젤,15만km,,175.0,,37.0,FF,,국산,2879.0,570.0
